"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1301,50,0,0,"Einsiedeln SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1311,50,0,0,"Gersau SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1321,50,0,0,"Feusisberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1322,50,0,0,"Freienbach SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1323,50,0,0,"Wollerau SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1331,50,0,0,"Küssnacht SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1341,50,0,0,"Altendorf SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1342,50,0,0,"Galgenen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1343,50,0,0,"Innerthal SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1344,50,0,0,"Lachen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1345,50,0,0,"Reichenburg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1346,50,0,0,"Schübelbach SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1347,50,0,0,"Tuggen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1348,50,0,0,"Vorderthal SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1349,50,0,0,"Wangen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1361,50,0,0,"Alpthal SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1362,50,0,0,"Arth SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1363,23.4,23.4,76.6,"Illgau SZ","In Illgau hat die Initiative für eine 13. AHV-Rente keine Mehrheit gefunden. Auf 76,6 Prozent der abgegebenen Stimmzettel stand ein Nein."
1364,46,46,54,"Ingenbohl SZ","In Ingenbohl hat die Stimmbevölkerung die Initiative für eine 13. AHV-Rente abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 54 Prozent verworfen."
1365,50,0,0,"Lauerz SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1366,42.1,42.1,57.9,"Morschach SZ","57,9 Prozent der Stimmbürgerinnen und Stimmbürger von Morschach sagen Nein zur Initiative für eine 13. AHV-Rente."
1367,34,34,66,"Muotathal SZ","Nein zur Initiative für eine 13. AHV-Rente in Muotathal: Mit 1'189 Nein- zu 613 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 66 Prozent."
1368,50,0,0,"Oberiberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1369,28.6,28.6,71.4,"Riemenstalden SZ","Nein zur Initiative für eine 13. AHV-Rente in Riemenstalden. Mit 30 Nein- zu 12 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen."
1370,50,0,0,"Rothenthurm SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1371,50,0,0,"Sattel SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1372,50,0,0,"Schwyz SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1373,50,0,0,"Steinen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1374,50,0,0,"Steinerberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1375,50,0,0,"Unteriberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
